# Atmospheric neutrino differential production profile from MCEq
# Format: coszen height[cm] energy[GeV] nu_e nu_e_bar nu_mu nu_mu_bar nu_tau nu_tau_bar
# Values are differential production rates: d(flux)/d(height)
# Generated with: SIBYLL23C, HillasGaisser2012 H3a, SouthPole January
# Grid: 21 coszen x 30 heights x 121 energies
#
-1.000000e+00 1.922471e+06 1.412538e-01 2.118057e-08 1.559417e-08 4.191241e-08 4.083175e-08 1.611754e-16 1.713720e-16
-1.000000e+00 1.315515e+06 1.412538e-01 4.657360e-08 3.516233e-08 8.606904e-08 8.558876e-08 3.339224e-16 3.514024e-16
-1.000000e+00 9.001856e+05 1.412538e-01 5.135034e-08 4.008937e-08 8.501222e-08 8.710174e-08 3.336377e-16 3.456458e-16
-1.000000e+00 6.159823e+05 1.412538e-01 3.691684e-08 2.964061e-08 5.231921e-08 5.568452e-08 1.998358e-16 2.035061e-16
-1.000000e+00 4.215066e+05 1.412538e-01 2.335523e-08 1.898578e-08 2.782471e-08 3.087375e-08 9.423070e-17 9.456201e-17
-1.000000e+00 2.884301e+05 1.412538e-01 1.588504e-08 1.288826e-08 1.635140e-08 1.886059e-08 4.429183e-17 4.397759e-17
-1.000000e+00 1.973680e+05 1.412538e-01 1.210028e-08 9.734043e-09 1.127049e-08 1.341193e-08 2.318913e-17 2.285938e-17
-1.000000e+00 1.350557e+05 1.412538e-01 1.008396e-08 8.039019e-09 8.832037e-09 1.074580e-08 1.393744e-17 1.367378e-17
-1.000000e+00 9.241640e+04 1.412538e-01 8.922624e-09 7.061936e-09 7.530741e-09 9.298860e-09 9.504048e-18 9.294736e-18
-1.000000e+00 6.323903e+04 1.412538e-01 8.213934e-09 6.467294e-09 6.778110e-09 8.450174e-09 7.190871e-18 7.017675e-18
-1.000000e+00 4.327344e+04 1.412538e-01 7.766032e-09 6.092776e-09 6.319460e-09 7.927371e-09 5.897287e-18 5.747155e-18
-1.000000e+00 2.961130e+04 1.412538e-01 7.478175e-09 5.852788e-09 6.031609e-09 7.596743e-09 5.135830e-18 5.000383e-18
-1.000000e+00 2.026253e+04 1.412538e-01 7.282028e-09 5.689784e-09 5.839100e-09 7.374167e-09 4.654028e-18 4.528362e-18
-1.000000e+00 1.386532e+04 1.412538e-01 7.155983e-09 5.585145e-09 5.716446e-09 7.231946e-09 4.355378e-18 4.235961e-18
-1.000000e+00 9.487811e+03 1.412538e-01 7.046327e-09 5.494686e-09 5.612123e-09 7.109872e-09 4.119772e-18 4.005435e-18
-1.000000e+00 6.492354e+03 1.412538e-01 6.972547e-09 5.433902e-09 5.542431e-09 7.028105e-09 3.966549e-18 3.855579e-18
-1.000000e+00 4.442612e+03 1.412538e-01 6.922641e-09 5.392824e-09 5.495513e-09 6.972959e-09 3.865276e-18 3.756558e-18
-1.000000e+00 3.040007e+03 1.412538e-01 6.888754e-09 5.364949e-09 5.463756e-09 6.935587e-09 3.797595e-18 3.690396e-18
-1.000000e+00 2.080227e+03 1.412538e-01 6.865686e-09 5.345983e-09 5.442187e-09 6.910182e-09 3.752023e-18 3.645852e-18
-1.000000e+00 1.423465e+03 1.412538e-01 6.849958e-09 5.333056e-09 5.427502e-09 6.892876e-09 3.721181e-18 3.615708e-18
-1.000000e+00 9.740540e+02 1.412538e-01 6.839222e-09 5.324233e-09 5.417488e-09 6.881070e-09 3.700235e-18 3.595237e-18
-1.000000e+00 6.665292e+02 1.412538e-01 6.831888e-09 5.318206e-09 5.410652e-09 6.873008e-09 3.685975e-18 3.581302e-18
-1.000000e+00 4.560950e+02 1.412538e-01 6.826875e-09 5.314088e-09 5.405981e-09 6.867499e-09 3.676252e-18 3.571800e-18
-1.000000e+00 3.120984e+02 1.412538e-01 6.823447e-09 5.311272e-09 5.402789e-09 6.863733e-09 3.669615e-18 3.565314e-18
-1.000000e+00 2.135638e+02 1.412538e-01 6.821103e-09 5.309346e-09 5.400606e-09 6.861158e-09 3.665081e-18 3.560883e-18
-1.000000e+00 1.461382e+02 1.412538e-01 6.819499e-09 5.308029e-09 5.399113e-09 6.859396e-09 3.661981e-18 3.557855e-18
-1.000000e+00 1.000000e+02 1.412538e-01 6.818402e-09 5.307128e-09 5.398092e-09 6.858191e-09 3.659862e-18 3.555784e-18
-1.000000e+00 6.000000e+06 1.778279e-01 2.428763e-10 1.767870e-10 4.578292e-10 4.501809e-10 2.342618e-18 2.499031e-18
-1.000000e+00 4.105702e+06 1.778279e-01 3.549351e-10 2.583534e-10 6.690635e-10 6.578865e-10 3.423460e-18 3.652040e-18
